,Unnamed: 0,Season,Game_ID,PLAYER_NAME,Team,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
1056926,581373,2013,21200985,LeBron James,MIA,"MAR 17, 2013",MIA @ TOR,W,34,6,12.0,0.5,2.0,6.0,0.333,8,11.0,0.727,1.0,11.0,12.0,8.0,2.0,0.0,3.0,1.0,22,10.0,1
1056927,581348,2013,21300205,LeBron James,MIA,"NOV 25, 2013",MIA vs. PHX,W,33,11,14.0,0.786,2.0,4.0,0.5,11,11.0,1.0,0.0,5.0,5.0,4.0,1.0,1.0,4.0,0.0,35,1.0,1
1056928,581344,2013,21300264,LeBron James,MIA,"DEC 03, 2013",MIA vs. DET,L,37,8,15.0,0.533,2.0,5.0,0.4,5,8.0,0.625,3.0,2.0,5.0,6.0,2.0,1.0,6.0,2.0,23,-6.0,1
1056929,581346,2013,21300230,LeBron James,MIA,"NOV 29, 2013",MIA @ TOR,W,36,10,17.0,0.588,3.0,5.0,0.6,4,6.0,0.667,1.0,5.0,6.0,3.0,1.0,1.0,3.0,2.0,27,3.0,1
1056930,581349,2013,21300191,LeBron James,MIA,"NOV 23, 2013",MIA vs. ORL,W,38,7,13.0,0.538,3.0,6.0,0.5,5,7.0,0.714,0.0,9.0,9.0,7.0,3.0,0.0,3.0,0.0,22,7.0,1
1056931,581350,2013,21300164,LeBron James,MIA,"NOV 20, 2013",MIA @ ORL,W,29,5,11.0,0.455,0.0,2.0,0.0,11,11.0,1.0,1.0,5.0,6.0,7.0,1.0,1.0,4.0,0.0,21,23.0,1
1056932,581351,2013,21300158,LeBron James,MIA,"NOV 19, 2013",MIA vs. ATL,W,31,6,13.0,0.462,0.0,0.0,0.0,1,3.0,0.333,2.0,4.0,6.0,5.0,1.0,0.0,3.0,0.0,13,14.0,1
1056933,581352,2013,21300136,LeBron James,MIA,"NOV 16, 2013",MIA @ CHA,W,32,13,18.0,0.722,0.0,0.0,0.0,4,4.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,3.0,1.0,30,7.0,1
1056934,581353,2013,21300130,LeBron James,MIA,"NOV 15, 2013",MIA vs. DAL,W,37,14,18.0,0.778,1.0,1.0,1.0,10,11.0,0.909,0.0,6.0,6.0,4.0,1.0,0.0,6.0,0.0,39,0.0,1
1056935,581354,2013,21300107,LeBron James,MIA,"NOV 12, 2013",MIA vs. MIL,W,30,13,21.0,0.619,4.0,7.0,0.571,3,6.0,0.5,0.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,33,14.0,1
1056936,581355,2013,21300089,LeBron James,MIA,"NOV 09, 2013",MIA vs. BOS,L,37,9,13.0,0.692,0.0,0.0,0.0,7,9.0,0.778,1.0,7.0,8.0,10.0,0.0,0.0,5.0,1.0,25,5.0,1
1056937,581356,2013,21300070,LeBron James,MIA,"NOV 07, 2013",MIA vs. LAC,W,37,6,13.0,0.462,1.0,3.0,0.333,5,9.0,0.556,0.0,5.0,5.0,6.0,1.0,0.0,4.0,4.0,18,-1.0,1
1056938,581357,2013,21300051,LeBron James,MIA,"NOV 05, 2013",MIA @ TOR,W,36,13,20.0,0.65,1.0,3.0,0.333,8,8.0,1.0,2.0,6.0,8.0,8.0,0.0,1.0,1.0,2.0,35,3.0,1
1056939,581358,2013,21300042,LeBron James,MIA,"NOV 03, 2013",MIA vs. WAS,W,35,9,14.0,0.643,3.0,5.0,0.6,4,5.0,0.8,0.0,3.0,3.0,5.0,1.0,0.0,6.0,2.0,25,16.0,1
1056940,581359,2013,21300028,LeBron James,MIA,"NOV 01, 2013",MIA @ BKN,L,42,11,19.0,0.579,1.0,2.0,0.5,3,5.0,0.6,1.0,6.0,7.0,6.0,2.0,1.0,5.0,2.0,26,-3.0,1
1056941,581360,2013,21300005,LeBron James,MIA,"OCT 30, 2013",MIA @ PHI,L,37,9,17.0,0.529,4.0,7.0,0.571,3,4.0,0.75,0.0,4.0,4.0,13.0,0.0,0.0,4.0,3.0,25,-8.0,1
1056942,581361,2013,21300002,LeBron James,MIA,"OCT 29, 2013",MIA vs. CHI,W,38,5,11.0,0.455,0.0,1.0,0.0,7,9.0,0.778,0.0,6.0,6.0,8.0,1.0,0.0,2.0,0.0,17,8.0,1
1056943,581362,2013,21201194,LeBron James,MIA,"APR 14, 2013",MIA vs. CHI,W,35,7,12.0,0.583,1.0,1.0,1.0,9,12.0,0.75,0.0,7.0,7.0,6.0,1.0,0.0,3.0,2.0,24,8.0,1
1056944,581364,2013,21201157,LeBron James,MIA,"APR 09, 2013",MIA vs. MIL,W,30,11,16.0,0.688,0.0,1.0,0.0,6,6.0,1.0,1.0,6.0,7.0,7.0,2.0,1.0,3.0,0.0,28,21.0,1
1056945,581365,2013,21201140,LeBron James,MIA,"APR 06, 2013",MIA vs. PHI,W,30,12,17.0,0.706,1.0,2.0,0.5,2,2.0,1.0,0.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,27,22.0,1
1056946,581366,2013,21201080,LeBron James,MIA,"MAR 29, 2013",MIA @ NOH,W,32,13,20.0,0.65,7.0,10.0,0.7,3,5.0,0.6,0.0,4.0,4.0,6.0,2.0,0.0,3.0,0.0,36,19.0,1
1056947,581367,2013,21201062,LeBron James,MIA,"MAR 27, 2013",MIA @ CHI,L,40,11,17.0,0.647,2.0,5.0,0.4,8,11.0,0.727,0.0,7.0,7.0,3.0,2.0,4.0,4.0,1.0,32,2.0,1
1056948,581368,2013,21201049,LeBron James,MIA,"MAR 25, 2013",MIA @ ORL,W,39,9,16.0,0.563,0.0,0.0,0.0,6,10.0,0.6,1.0,8.0,9.0,11.0,1.0,0.0,3.0,2.0,24,25.0,1
1056949,581369,2013,21201041,LeBron James,MIA,"MAR 24, 2013",MIA vs. CHA,W,34,11,14.0,0.786,0.0,1.0,0.0,10,11.0,0.909,0.0,8.0,8.0,10.0,3.0,3.0,4.0,0.0,32,22.0,1
1056950,581370,2013,21201026,LeBron James,MIA,"MAR 22, 2013",MIA vs. DET,W,40,12,15.0,0.8,1.0,1.0,1.0,4,6.0,0.667,1.0,7.0,8.0,8.0,2.0,1.0,3.0,1.0,29,14.0,1
1056951,581371,2013,21201009,LeBron James,MIA,"MAR 20, 2013",MIA @ CLE,W,42,8,22.0,0.364,3.0,7.0,0.429,6,8.0,0.75,7.0,5.0,12.0,10.0,3.0,2.0,4.0,1.0,25,1.0,1
1056952,581372,2013,21200998,LeBron James,MIA,"MAR 18, 2013",MIA @ BOS,W,42,16,29.0,0.552,1.0,4.0,0.25,4,6.0,0.667,1.0,6.0,7.0,12.0,2.0,2.0,5.0,3.0,37,13.0,1
1056953,581363,2013,21201180,LeBron James,MIA,"APR 12, 2013",MIA vs. BOS,W,29,8,10.0,0.8,0.0,0.0,0.0,4,4.0,1.0,1.0,5.0,6.0,9.0,0.0,0.0,1.0,1.0,20,6.0,1
1056954,581336,2013,21300387,LeBron James,MIA,"DEC 20, 2013",MIA vs. SAC,W,31,8,11.0,0.727,1.0,2.0,0.5,1,2.0,0.5,2.0,4.0,6.0,8.0,1.0,1.0,1.0,1.0,18,14.0,1
1056955,581337,2013,21300369,LeBron James,MIA,"DEC 18, 2013",MIA vs. IND,W,36,8,14.0,0.571,1.0,3.0,0.333,7,7.0,1.0,0.0,9.0,9.0,7.0,3.0,0.0,3.0,3.0,24,16.0,1
1056956,581338,2013,21300360,LeBron James,MIA,"DEC 16, 2013",MIA vs. UTA,W,34,13,17.0,0.765,0.0,1.0,0.0,4,5.0,0.8,1.0,8.0,9.0,9.0,1.0,0.0,3.0,1.0,30,24.0,1
1056957,581339,2013,21300344,LeBron James,MIA,"DEC 14, 2013",MIA vs. CLE,W,41,9,12.0,0.75,0.0,2.0,0.0,7,10.0,0.7,2.0,7.0,9.0,9.0,4.0,0.0,2.0,2.0,25,6.0,1
1056958,581340,2013,21300311,LeBron James,MIA,"DEC 10, 2013",MIA @ IND,L,39,6,16.0,0.375,1.0,4.0,0.25,4,6.0,0.667,1.0,13.0,14.0,6.0,2.0,0.0,5.0,3.0,17,-2.0,1
1056959,581341,2013,21300300,LeBron James,MIA,"DEC 08, 2013",MIA @ DET,W,35,10,15.0,0.667,0.0,2.0,0.0,4,5.0,0.8,1.0,6.0,7.0,9.0,2.0,0.0,6.0,2.0,24,18.0,1
1056960,581342,2013,21300294,LeBron James,MIA,"DEC 07, 2013",MIA @ MIN,W,31,9,12.0,0.75,0.0,0.0,0.0,3,5.0,0.6,4.0,10.0,14.0,8.0,2.0,0.0,7.0,3.0,21,9.0,1
1056961,581343,2013,21300279,LeBron James,MIA,"DEC 05, 2013",MIA @ CHI,L,33,7,17.0,0.412,1.0,4.0,0.25,6,8.0,0.75,0.0,5.0,5.0,2.0,3.0,0.0,1.0,2.0,21,-21.0,1
1056962,581335,2013,21300411,LeBron James,MIA,"DEC 23, 2013",MIA vs. ATL,W,46,16,28.0,0.571,4.0,9.0,0.444,2,6.0,0.333,4.0,4.0,8.0,6.0,2.0,0.0,0.0,2.0,38,-4.0,1
1056963,581334,2013,21300420,LeBron James,MIA,"DEC 25, 2013",MIA @ LAL,W,36,7,14.0,0.5,0.0,4.0,0.0,5,9.0,0.556,0.0,8.0,8.0,4.0,0.0,0.0,2.0,2.0,19,0.0,1
1056964,581333,2013,21300434,LeBron James,MIA,"DEC 27, 2013",MIA @ SAC,L,44,12,23.0,0.522,4.0,9.0,0.444,5,6.0,0.833,0.0,8.0,8.0,8.0,0.0,0.0,2.0,3.0,33,-10.0,1
1056965,581332,2013,21300457,LeBron James,MIA,"DEC 30, 2013",MIA @ DEN,W,40,8,15.0,0.533,5.0,9.0,0.556,5,8.0,0.625,1.0,5.0,6.0,10.0,0.0,1.0,4.0,0.0,26,4.0,1
1056966,581345,2013,21300252,LeBron James,MIA,"DEC 01, 2013",MIA vs. CHA,W,38,8,13.0,0.615,1.0,3.0,0.333,9,10.0,0.9,0.0,5.0,5.0,4.0,1.0,1.0,3.0,0.0,26,-4.0,1
1082571,581331,2014,21300474,LeBron James,MIA,"JAN 02, 2014",MIA vs. GSW,L,40,10,16.0,0.625,1.0,4.0,0.25,5,8.0,0.625,0.0,5.0,5.0,5.0,0.0,1.0,8.0,0.0,26,-11.0,1
1082572,581295,2014,21301067,LeBron James,MIA,"MAR 26, 2014",MIA @ IND,L,43,11,19.0,0.579,2.0,6.0,0.333,14,15.0,0.933,0.0,8.0,8.0,5.0,0.0,0.0,6.0,3.0,38,2.0,1
1082573,581312,2014,21300788,LeBron James,MIA,"FEB 12, 2014",MIA @ GSW,W,42,14,26.0,0.538,4.0,8.0,0.5,4,7.0,0.571,1.0,12.0,13.0,9.0,2.0,0.0,2.0,1.0,36,-2.0,1
1082574,581310,2014,21300813,LeBron James,MIA,"FEB 20, 2014",MIA @ OKC,W,33,15,22.0,0.682,1.0,5.0,0.2,2,5.0,0.4,1.0,6.0,7.0,3.0,4.0,0.0,8.0,1.0,33,9.0,1
1082575,581309,2014,21300865,LeBron James,MIA,"FEB 27, 2014",MIA vs. NYK,W,37,13,19.0,0.684,1.0,2.0,0.5,4,6.0,0.667,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,31,21.0,1
1082576,581308,2014,21300874,LeBron James,MIA,"MAR 01, 2014",MIA vs. ORL,W,31,8,12.0,0.667,0.0,2.0,0.0,4,5.0,0.8,1.0,8.0,9.0,7.0,4.0,0.0,2.0,1.0,20,14.0,2
1082577,581307,2014,21300893,LeBron James,MIA,"MAR 03, 2014",MIA vs. CHA,W,41,22,33.0,0.667,8.0,10.0,0.8,9,12.0,0.75,3.0,4.0,7.0,4.0,0.0,0.0,2.0,2.0,61,16.0,1
1082578,581306,2014,21300900,LeBron James,MIA,"MAR 04, 2014",MIA @ HOU,L,37,9,18.0,0.5,0.0,3.0,0.0,4,6.0,0.667,1.0,0.0,1.0,6.0,3.0,0.0,1.0,1.0,22,-15.0,1
1082579,581305,2014,21300914,LeBron James,MIA,"MAR 06, 2014",MIA @ SAS,L,38,6,18.0,0.333,0.0,3.0,0.0,7,9.0,0.778,3.0,5.0,8.0,7.0,2.0,0.0,5.0,5.0,19,-10.0,1
1082580,581304,2014,21300934,LeBron James,MIA,"MAR 09, 2014",MIA @ CHI,L,45,8,23.0,0.348,1.0,3.0,0.333,0,0.0,0.0,1.0,8.0,9.0,8.0,3.0,1.0,4.0,1.0,17,6.0,1
1082581,581303,2014,21300945,LeBron James,MIA,"MAR 10, 2014",MIA vs. WAS,W,37,10,15.0,0.667,3.0,4.0,0.75,0,0.0,0.0,2.0,5.0,7.0,8.0,3.0,0.0,3.0,3.0,23,16.0,1
1082582,581302,2014,21300957,LeBron James,MIA,"MAR 12, 2014",MIA vs. BKN,L,38,6,13.0,0.462,1.0,4.0,0.25,6,9.0,0.667,0.0,5.0,5.0,7.0,3.0,0.0,5.0,1.0,19,2.0,1
1082583,581301,2014,21300976,LeBron James,MIA,"MAR 14, 2014",MIA vs. DEN,L,40,8,17.0,0.471,0.0,4.0,0.0,5,7.0,0.714,0.0,6.0,6.0,6.0,1.0,0.0,4.0,3.0,21,-8.0,1
1082584,581300,2014,21300989,LeBron James,MIA,"MAR 16, 2014",MIA vs. HOU,W,43,8,17.0,0.471,1.0,3.0,0.333,7,8.0,0.875,0.0,5.0,5.0,6.0,2.0,0.0,5.0,3.0,24,11.0,1
1082585,581299,2014,21301003,LeBron James,MIA,"MAR 18, 2014",MIA @ CLE,W,42,14,19.0,0.737,6.0,8.0,0.75,9,13.0,0.692,0.0,6.0,6.0,4.0,2.0,3.0,0.0,1.0,43,11.0,1
1082586,581298,2014,21301027,LeBron James,MIA,"MAR 21, 2014",MIA vs. MEM,W,38,7,14.0,0.5,0.0,2.0,0.0,1,2.0,0.5,1.0,5.0,6.0,7.0,2.0,1.0,3.0,0.0,15,4.0,1
1082587,581297,2014,21301036,LeBron James,MIA,"MAR 22, 2014",MIA @ NOP,L,42,10,18.0,0.556,2.0,4.0,0.5,3,3.0,1.0,1.0,7.0,8.0,9.0,0.0,1.0,3.0,1.0,25,-6.0,1
1082588,581296,2014,21301049,LeBron James,MIA,"MAR 24, 2014",MIA vs. POR,W,38,13,23.0,0.565,0.0,1.0,0.0,6,9.0,0.667,4.0,2.0,6.0,5.0,4.0,0.0,5.0,2.0,32,4.0,1
1082589,581311,2014,21300798,LeBron James,MIA,"FEB 18, 2014",MIA @ DAL,W,38,16,23.0,0.696,4.0,8.0,0.5,6,8.0,0.75,2.0,7.0,9.0,6.0,2.0,0.0,3.0,2.0,42,19.0,1
1082590,581313,2014,21300774,LeBron James,MIA,"FEB 11, 2014",MIA @ PHX,W,41,12,22.0,0.545,2.0,5.0,0.4,11,14.0,0.786,1.0,8.0,9.0,3.0,5.0,0.0,4.0,2.0,37,8.0,1
1082591,581330,2014,21300490,LeBron James,MIA,"JAN 04, 2014",MIA @ ORL,W,36,5,13.0,0.385,0.0,1.0,0.0,5,8.0,0.625,1.0,7.0,8.0,8.0,1.0,0.0,3.0,1.0,15,17.0,1
1082592,581314,2014,21300755,LeBron James,MIA,"FEB 08, 2014",MIA @ UTA,L,39,4,13.0,0.308,1.0,6.0,0.167,4,6.0,0.667,0.0,7.0,7.0,5.0,0.0,0.0,5.0,2.0,13,0.0,1
1082593,581329,2014,21300500,LeBron James,MIA,"JAN 05, 2014",MIA vs. TOR,W,38,12,18.0,0.667,0.0,0.0,0.0,6,7.0,0.857,1.0,3.0,4.0,5.0,1.0,0.0,1.0,1.0,30,1.0,1
1082594,581327,2014,21300529,LeBron James,MIA,"JAN 09, 2014",MIA @ NYK,L,41,12,17.0,0.706,1.0,4.0,0.25,7,11.0,0.636,0.0,5.0,5.0,6.0,1.0,1.0,6.0,2.0,32,1.0,1
1082595,581326,2014,21300537,LeBron James,MIA,"JAN 10, 2014",MIA @ BKN,L,49,12,21.0,0.571,2.0,5.0,0.4,10,12.0,0.833,3.0,4.0,7.0,5.0,0.0,0.0,4.0,6.0,36,-1.0,1
1082596,581325,2014,21300568,LeBron James,MIA,"JAN 15, 2014",MIA @ WAS,L,41,8,18.0,0.444,0.0,4.0,0.0,9,10.0,0.9,2.0,6.0,8.0,7.0,2.0,0.0,4.0,1.0,25,-15.0,1
1082597,581324,2014,21300583,LeBron James,MIA,"JAN 17, 2014",MIA @ PHI,W,37,7,13.0,0.538,0.0,1.0,0.0,7,8.0,0.875,1.0,7.0,8.0,10.0,2.0,1.0,3.0,3.0,21,17.0,1
1082598,581323,2014,21300593,LeBron James,MIA,"JAN 18, 2014",MIA @ CHA,W,45,13,25.0,0.52,0.0,3.0,0.0,8,10.0,0.8,2.0,6.0,8.0,6.0,1.0,0.0,2.0,4.0,34,15.0,1
1082599,581322,2014,21300612,LeBron James,MIA,"JAN 20, 2014",MIA @ ATL,L,39,11,21.0,0.524,3.0,7.0,0.429,5,8.0,0.625,1.0,3.0,4.0,6.0,1.0,0.0,3.0,1.0,30,0.0,1
1082600,581321,2014,21300617,LeBron James,MIA,"JAN 21, 2014",MIA vs. BOS,W,39,10,19.0,0.526,0.0,4.0,0.0,9,11.0,0.818,1.0,7.0,8.0,4.0,2.0,0.0,3.0,1.0,29,10.0,1
1082601,581320,2014,21300631,LeBron James,MIA,"JAN 23, 2014",MIA vs. LAL,W,37,9,15.0,0.6,2.0,4.0,0.5,7,13.0,0.538,2.0,11.0,13.0,6.0,1.0,0.0,5.0,1.0,27,4.0,1
1082602,581319,2014,21300654,LeBron James,MIA,"JAN 26, 2014",MIA vs. SAS,W,28,8,15.0,0.533,1.0,3.0,0.333,1,1.0,1.0,0.0,7.0,7.0,6.0,1.0,0.0,4.0,4.0,18,21.0,1
1082603,581318,2014,21300675,LeBron James,MIA,"JAN 29, 2014",MIA vs. OKC,L,42,12,20.0,0.6,1.0,5.0,0.2,9,9.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,34,-17.0,1
1082604,581317,2014,21300705,LeBron James,MIA,"FEB 01, 2014",MIA @ NYK,W,39,13,22.0,0.591,1.0,3.0,0.333,3,6.0,0.5,1.0,7.0,8.0,7.0,6.0,0.0,2.0,3.0,30,14.0,1
1082605,581328,2014,21300511,LeBron James,MIA,"JAN 07, 2014",MIA vs. NOP,W,35,13,22.0,0.591,3.0,6.0,0.5,3,3.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,3.0,1.0,32,19.0,1
1082606,581316,2014,21300713,LeBron James,MIA,"FEB 03, 2014",MIA vs. DET,W,38,9,19.0,0.474,0.0,3.0,0.0,6,8.0,0.75,1.0,7.0,8.0,11.0,2.0,2.0,1.0,1.0,24,6.0,1
1082607,581315,2014,21300736,LeBron James,MIA,"FEB 05, 2014",MIA @ LAC,W,41,11,20.0,0.55,3.0,7.0,0.429,6,8.0,0.75,1.0,7.0,8.0,12.0,3.0,1.0,7.0,2.0,31,3.0,1
1082608,581272,2014,21400199,LeBron James,CLE,"NOV 24, 2014",CLE vs. ORL,W,31,9,17.0,0.529,2.0,4.0,0.5,9,11.0,0.818,1.0,3.0,4.0,11.0,3.0,0.0,1.0,0.0,29,19.0,1
1082609,581271,2014,21400211,LeBron James,CLE,"NOV 26, 2014",CLE vs. WAS,W,36,7,14.0,0.5,1.0,5.0,0.2,14,17.0,0.824,1.0,9.0,10.0,8.0,3.0,0.0,4.0,3.0,29,24.0,1
1082610,581270,2014,21400238,LeBron James,CLE,"NOV 29, 2014",CLE vs. IND,W,32,9,18.0,0.5,0.0,1.0,0.0,1,2.0,0.5,0.0,2.0,2.0,7.0,1.0,0.0,3.0,1.0,19,14.0,1
1082611,581269,2014,21400253,LeBron James,CLE,"DEC 02, 2014",CLE vs. MIL,W,41,6,15.0,0.4,0.0,4.0,0.0,14,21.0,0.667,1.0,4.0,5.0,10.0,0.0,0.0,7.0,1.0,26,16.0,1
1082612,581268,2014,21400273,LeBron James,CLE,"DEC 04, 2014",CLE @ NYK,W,40,7,17.0,0.412,1.0,6.0,0.167,4,7.0,0.571,1.0,4.0,5.0,12.0,2.0,0.0,4.0,2.0,19,12.0,1
1082613,581267,2014,21400281,LeBron James,CLE,"DEC 05, 2014",CLE @ TOR,W,42,9,18.0,0.5,2.0,4.0,0.5,4,6.0,0.667,0.0,7.0,7.0,13.0,3.0,1.0,4.0,2.0,24,11.0,1
1082614,581283,2014,21400022,LeBron James,CLE,"OCT 31, 2014",CLE @ CHI,W,42,14,30.0,0.467,1.0,3.0,0.333,7,9.0,0.778,1.0,7.0,8.0,5.0,4.0,1.0,3.0,1.0,36,-3.0,1
1082615,581284,2014,21400018,LeBron James,CLE,"OCT 30, 2014",CLE vs. NYK,L,43,5,15.0,0.333,1.0,5.0,0.2,6,7.0,0.857,0.0,5.0,5.0,4.0,0.0,0.0,8.0,3.0,17,-13.0,1
1082616,581285,2014,21301192,LeBron James,MIA,"APR 12, 2014",MIA @ ATL,L,37,10,22.0,0.455,3.0,7.0,0.429,4,8.0,0.5,3.0,5.0,8.0,5.0,0.0,1.0,3.0,2.0,27,-13.0,1
1082617,581286,2014,21301180,LeBron James,MIA,"APR 11, 2014",MIA vs. IND,W,35,11,20.0,0.55,2.0,4.0,0.5,12,13.0,0.923,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,36,13.0,1
1082618,581291,2014,21301121,LeBron James,MIA,"APR 02, 2014",MIA vs. MIL,W,29,7,12.0,0.583,1.0,3.0,0.333,2,5.0,0.4,0.0,4.0,4.0,8.0,1.0,1.0,2.0,0.0,17,18.0,1
1082619,581290,2014,21301135,LeBron James,MIA,"APR 04, 2014",MIA vs. MIN,L,48,12,24.0,0.5,2.0,4.0,0.5,8,10.0,0.8,2.0,6.0,8.0,5.0,4.0,1.0,4.0,5.0,34,7.0,1
1082620,581289,2014,21301149,LeBron James,MIA,"APR 06, 2014",MIA vs. NYK,W,43,13,22.0,0.591,3.0,7.0,0.429,9,12.0,0.75,0.0,5.0,5.0,6.0,1.0,0.0,5.0,0.0,38,2.0,1
1082621,581288,2014,21301158,LeBron James,MIA,"APR 08, 2014",MIA vs. BKN,L,37,9,16.0,0.563,0.0,3.0,0.0,11,14.0,0.786,1.0,9.0,10.0,6.0,2.0,0.0,3.0,0.0,29,-2.0,1
1082622,581273,2014,21400186,LeBron James,CLE,"NOV 22, 2014",CLE vs. TOR,L,37,6,12.0,0.5,1.0,4.0,0.25,2,3.0,0.667,0.0,1.0,1.0,10.0,1.0,1.0,5.0,2.0,15,-8.0,1
1082623,581274,2014,21400179,LeBron James,CLE,"NOV 21, 2014",CLE @ WAS,L,39,8,21.0,0.381,2.0,7.0,0.286,4,7.0,0.571,3.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,22,-13.0,1
1082624,581276,2014,21400147,LeBron James,CLE,"NOV 17, 2014",CLE vs. DEN,L,41,8,18.0,0.444,1.0,4.0,0.25,5,7.0,0.714,0.0,9.0,9.0,5.0,0.0,2.0,4.0,2.0,22,-13.0,1
1082625,581275,2014,21400159,LeBron James,CLE,"NOV 19, 2014",CLE vs. SAS,L,34,6,17.0,0.353,2.0,3.0,0.667,1,1.0,1.0,3.0,3.0,6.0,9.0,1.0,1.0,5.0,3.0,15,-3.0,1
1082626,581282,2014,21400055,LeBron James,CLE,"NOV 04, 2014",CLE @ POR,L,35,4,12.0,0.333,2.0,4.0,0.5,1,1.0,1.0,1.0,6.0,7.0,7.0,1.0,0.0,3.0,2.0,11,-15.0,1
1082627,581281,2014,21400066,LeBron James,CLE,"NOV 05, 2014",CLE @ UTA,L,42,8,18.0,0.444,3.0,5.0,0.6,12,12.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,4.0,2.0,31,3.0,1
1082628,581280,2014,21400081,LeBron James,CLE,"NOV 07, 2014",CLE @ DEN,W,40,8,18.0,0.444,1.0,5.0,0.2,5,6.0,0.833,0.0,7.0,7.0,11.0,1.0,1.0,3.0,1.0,22,14.0,1
1082629,581279,2014,21400098,LeBron James,CLE,"NOV 10, 2014",CLE vs. NOP,W,40,9,17.0,0.529,1.0,3.0,0.333,13,17.0,0.765,2.0,9.0,11.0,9.0,1.0,1.0,4.0,1.0,32,15.0,2
1082630,581278,2014,21400125,LeBron James,CLE,"NOV 14, 2014",CLE @ BOS,W,41,16,27.0,0.593,3.0,8.0,0.375,6,9.0,0.667,0.0,4.0,4.0,7.0,0.0,1.0,3.0,4.0,41,10.0,1
1082631,581277,2014,21400133,LeBron James,CLE,"NOV 15, 2014",CLE vs. ATL,W,29,13,20.0,0.65,4.0,5.0,0.8,2,4.0,0.5,2.0,4.0,6.0,7.0,0.0,1.0,3.0,1.0,32,14.0,1
1082632,581287,2014,21301167,LeBron James,MIA,"APR 09, 2014",MIA @ MEM,L,41,14,23.0,0.609,3.0,5.0,0.6,6,7.0,0.857,1.0,5.0,6.0,5.0,2.0,0.0,5.0,1.0,37,-8.0,1
1082633,581259,2014,21400416,LeBron James,CLE,"DEC 23, 2014",CLE vs. MIN,W,35,8,16.0,0.5,4.0,7.0,0.571,4,5.0,0.8,0.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,24,22.0,1
1082634,581258,2014,21400429,LeBron James,CLE,"DEC 25, 2014",CLE @ MIA,L,40,9,16.0,0.563,2.0,8.0,0.25,10,18.0,0.556,0.0,4.0,4.0,8.0,0.0,0.0,4.0,1.0,30,-9.0,1
1082635,581257,2014,21400433,LeBron James,CLE,"DEC 26, 2014",CLE @ ORL,W,37,10,20.0,0.5,0.0,5.0,0.0,9,11.0,0.818,0.0,5.0,5.0,8.0,2.0,2.0,4.0,1.0,29,7.0,1
1082636,581256,2014,21400453,LeBron James,CLE,"DEC 28, 2014",CLE vs. DET,L,32,5,19.0,0.263,2.0,6.0,0.333,5,5.0,1.0,1.0,9.0,10.0,7.0,1.0,0.0,7.0,3.0,17,-17.0,1
1082637,581292,2014,21301105,LeBron James,MIA,"MAR 31, 2014",MIA vs. TOR,W,39,11,20.0,0.55,1.0,6.0,0.167,9,11.0,0.818,0.0,7.0,7.0,8.0,1.0,0.0,6.0,2.0,32,22.0,1
1082638,581293,2014,21301091,LeBron James,MIA,"MAR 29, 2014",MIA @ MIL,W,30,5,10.0,0.5,1.0,3.0,0.333,2,4.0,0.5,2.0,5.0,7.0,2.0,0.0,0.0,4.0,1.0,13,19.0,1
1082639,581294,2014,21301079,LeBron James,MIA,"MAR 28, 2014",MIA @ DET,W,30,7,13.0,0.538,1.0,3.0,0.333,2,2.0,1.0,2.0,8.0,10.0,12.0,1.0,0.0,1.0,0.0,17,32.0,1
1082640,581260,2014,21400401,LeBron James,CLE,"DEC 21, 2014",CLE vs. MEM,W,38,9,15.0,0.6,3.0,5.0,0.6,4,6.0,0.667,0.0,1.0,1.0,11.0,0.0,1.0,5.0,1.0,25,8.0,1
1082641,581261,2014,21400386,LeBron James,CLE,"DEC 19, 2014",CLE vs. BKN,W,40,7,18.0,0.389,2.0,4.0,0.5,6,8.0,0.75,1.0,3.0,4.0,9.0,2.0,0.0,4.0,4.0,22,-5.0,1
1082642,581262,2014,21400370,LeBron James,CLE,"DEC 17, 2014",CLE vs. ATL,L,29,8,16.0,0.5,0.0,2.0,0.0,5,7.0,0.714,0.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,21,-18.0,1
1082643,581266,2014,21400303,LeBron James,CLE,"DEC 08, 2014",CLE @ BKN,W,34,8,17.0,0.471,1.0,3.0,0.333,1,2.0,0.5,0.0,4.0,4.0,7.0,3.0,0.0,3.0,2.0,18,20.0,1
